0.000000000000000000e+00,6.718015911731486267e+04,6.885029661333767581e+04,9.843071812022725453e+01,-9.983250990979097139e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.759007319710296530e-03,6.621215352790354518e+04,6.509165422144423792e+04,9.975453824677732939e+01,-9.972254398016279708e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.633352731370382199e-03,6.505327933644284349e+04,4.636579567067834432e+04,1.368644106557723035e+02,-9.979751113690777231e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.531609791569692347e-02,6.995369961662586138e+04,9.952293162080042748e+03,9.998143867400601437e+01,9.294442013795486401e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.667280104928575868e-02,6.392586362655422272e+04,5.017615972260256240e+04,9.977146312367680991e+01,-9.974127780646821861e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.894240336658446239e-03,5.007655118545145524e+04,9.990263400706899120e+03,9.987214051809992554e+01,9.155030413442284409e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.790832035075599724e-03,4.926781457351123390e+04,7.319404543134496635e+03,9.984180170172862745e+01,-8.829532221557916216e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.996866657301214931e-02,5.258373758920169348e+04,9.986989796374575235e+03,9.975931232135077664e+01,-9.966704969290061555e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999872468209290710e-02,5.371956772379661561e+04,4.727759223261712032e+04,9.968206691989762191e+01,-9.819171845820947908e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.864970592983547060e-01,5.237661905062312144e+04,9.974083631176048584e+03,9.980950719496127022e+01,9.765341817402810598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.983425880219803927e-02,6.570089389121209388e+04,4.697766294024929084e+04,9.952104522992220836e+01,-9.932480807620054009e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.111947345302098822e-01,6.367285615537793637e+04,9.729904900871599693e+02,9.929412122542109387e+01,9.758558383496132027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.973607127685871987e-01,6.368915337282547262e+04,4.492176491547082696e+04,9.989997925885057839e+01,-9.510990466969592205e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.574155175605006396e-01,6.457295928084161278e+04,4.362428244116357382e+04,9.921710758990194279e+01,-9.186031377975470491e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.783847771486834932e-01,6.323858964415932860e+04,9.997619934233864115e+03,1.430594756314038136e+02,-9.683556877399134066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.983594815338808770e-02,5.099604430557382875e+04,3.473547480857687333e+04,9.987372719557183132e+01,-7.448226888586360417e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.980736378759805238e-02,5.406728206507244613e+04,3.666559377622924512e+04,9.998054750811107283e+01,-7.932304007441973681e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.307631100694582771e-01,4.805149686389346607e+04,2.962186664396857668e+04,9.969108220077099247e+01,-6.076052406356758695e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.390422227488812168e-01,4.811373587133076944e+04,9.924542054333975102e+03,9.986504604992309453e+01,-6.294094769977449744e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.677365700683436545e-02,4.666982136124875251e+04,2.836036364897163367e+04,9.526031024331437891e+01,-5.823230540664038557e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.990664761955411421e+00,9.999744408904309967e+04,9.992139544855324857e+03,9.932665218620408609e+01,7.440330447444232220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.681090761865077110e-02,6.264301093457498064e+04,9.842715647977209301e+03,9.999475594155217095e+01,-6.092644610659370841e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.946026850760728011e-02,6.204696774781194836e+04,4.433004882135009393e+04,1.280693760627790141e+02,-9.604074279133948266e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.396233155210834131e-03,6.169850317229371285e+04,9.693475059360243904e+03,1.259361160031191389e+02,-6.999579034949771028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.758721915468608621e-02,6.202058282652200432e+04,4.303402288953853713e+04,9.938774741621431019e+01,-9.536811365477730362e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.962909289857477257e-01,5.043079742048103799e+04,9.848207169222971515e+02,9.988839282833424704e+01,9.856020819427972757e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.028955105898623712e-01,4.707587842311056738e+04,4.120806264717650629e+04,9.981444287707556384e+01,-9.132064454738289783e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.824877671671351440e-04,4.669045522972993786e+04,3.047425898446990323e+04,9.425406665354375946e+01,-6.377396788034828035e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.918846821974117156e-02,4.604898903438416164e+04,4.925282939176688524e+04,9.656678292947547959e+01,-9.914977404104958225e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.894550363783940691e-03,4.622730572165275225e+04,9.847118332366737377e+03,9.812857422542937513e+01,9.832974518099291128e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.784450637735181422e-02,6.120757071734794590e+04,4.256296697520150337e+04,1.348643033848595394e+02,-8.893388981040993713e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.735924489073764787e-02,6.012490223814904311e+04,2.193400721005535888e+04,9.902370268624470384e+01,-4.533833093168735218e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.893262420033899218e-02,5.998455597536137793e+04,2.699611820081075712e+04,1.266306264848601444e+02,-5.738093071870735429e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.982213129479626870e-03,6.196435767757242138e+04,9.955316929979315319e+03,9.970454825819602718e+01,-6.542656155649120819e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.589611456672282597e-02,6.041723771818890964e+04,3.702075898820973089e+04,9.978982110420093932e+01,-7.907370034406642390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.661169889086616835e-02,4.571578554349803017e+04,3.426954193129702617e+04,9.263724501903635655e+01,-7.153488590310291784e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.956675508764137317e-02,4.568172122688567470e+04,4.094835482658984984e+04,9.574163695730469215e+01,-8.902617816048370969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.991174620751507723e-03,4.617360515027170914e+04,9.420147595225955683e+02,9.792363122566148093e+01,9.957927503725242602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.934805647455628719e-02,4.716869042091310985e+04,2.991875038579962711e+04,9.995086025084584946e+01,-6.494495439424940741e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.873647470249280467e-02,4.548838332381208602e+04,9.991823238711429440e+03,9.170706464060610585e+01,9.720477004732464010e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
